,ind,salinity
0,42.0,0.0
1,96.0,0.0
2,352.0,0.0
3,366.0,0.0
4,1824.0,0.0
5,2794.0,0.0
6,2833.0,0.0
7,3052.0,0.0
8,3821.0,0.0
9,4117.0,0.0
10,6218.0,0.0
11,6376.0,0.0
12,6664.0,0.0
13,7192.0,0.0
14,7258.0,0.0
15,7937.0,0.0
16,8736.0,0.0
17,8743.0,0.0
18,9096.0,0.0
19,9998.0,0.0
20,10632.0,0.0
21,10666.0,0.0
22,10911.0,0.0
23,11034.0,0.0
24,11098.0,0.0
25,11839.0,0.0
26,13176.0,0.0
27,14723.0,0.0
28,14949.0,0.0
29,16418.0,0.0
30,16621.0,0.0
31,17224.0,0.0
32,18347.0,0.0
33,18399.0,0.0
34,19782.0,0.0
35,20417.0,0.0
36,20523.0,0.0
37,20543.0,0.0
38,20616.0,0.0
39,20869.0,0.0
40,21116.0,0.0
41,21223.0,0.0
42,21533.0,0.0
43,25331.0,0.0
44,25454.0,0.0
45,26282.0,0.0
46,26317.0,0.0
47,27273.0,0.0
48,27322.0,0.0
49,27364.0,0.0
50,27809.0,0.0
51,27938.0,0.0
52,28718.0,0.0
53,28884.0,0.0
54,29208.0,0.0
55,29674.0,0.0
56,29691.0,0.0
57,30414.0,0.0
58,31122.0,0.0
59,31201.0,0.0
60,31769.0,0.0
61,32294.0,0.0
62,32401.0,0.0
63,33301.0,0.0
64,33698.0,0.0
65,34168.0,0.0
66,36353.0,0.0
67,36739.0,0.0
68,37447.0,0.0
69,38022.0,0.0
70,38196.0,0.0
71,38308.0,0.0
72,38342.0,0.0
73,39123.0,0.0
74,39536.0,0.0
75,39953.0,0.0
76,40424.0,0.0
77,42136.0,0.0
78,42918.0,0.0
79,43473.0,0.0
80,44133.0,0.0
81,44677.0,0.0
