,ind,salinity
0,366.0,0.0
1,811.0,0.0
2,4008.0,0.0
3,4369.0,0.0
4,5179.0,0.0
5,5378.0,0.0
6,5572.0,0.0
7,6172.0,0.0
8,6222.0,0.0
9,6344.0,0.0
10,7971.0,0.0
11,8302.0,0.0
12,10203.0,0.0
13,10238.0,0.0
14,10786.0,0.0
15,10946.0,0.0
16,11547.0,0.0
17,12433.0,0.0
18,13141.0,0.0
19,13748.0,0.0
20,14337.0,0.0
21,16252.0,0.0
22,16388.0,0.0
23,17371.0,0.0
24,17632.0,0.0
25,17654.0,0.0
26,18841.0,0.0
27,19111.0,0.0
28,19194.0,0.0
29,19532.0,0.0
30,19792.0,0.0
31,20802.0,0.0
32,23411.0,0.0
33,24121.0,0.0
34,24316.0,0.0
35,24981.0,0.0
36,26042.0,0.0
37,26089.0,0.0
38,26639.0,0.0
39,26667.0,0.0
40,26709.0,0.0
41,27138.0,0.0
42,27269.0,0.0
43,29641.0,0.0
44,30193.0,0.0
45,31479.0,0.0
46,32087.0,0.0
47,32384.0,0.0
48,32423.0,0.0
49,32918.0,0.0
50,33753.0,0.0
51,35102.0,0.0
52,35144.0,0.0
53,35257.0,0.0
54,35296.0,0.0
55,36103.0,0.0
56,37741.0,0.0
57,38027.0,0.0
58,39132.0,0.0
59,40136.0,0.0
60,40198.0,0.0
61,40366.0,0.0
62,40944.0,0.0
63,41389.0,0.0
64,41618.0,0.0
65,41693.0,0.0
66,41813.0,0.0
67,42158.0,0.0
68,42637.0,0.0
69,42674.0,0.0
70,42879.0,0.0
71,42947.0,0.0
72,43089.0,0.0
73,43328.0,0.0
74,43646.0,0.0
75,44586.0,0.0
76,44691.0,0.0
